frame_index,frame_name,time_seconds,timestamp,abs_timestamp,ground,environment,objects,score
13875,DJI_0410_frame_013875,2419.16,0:40:19,,1;0;0;0,0.5691;0.0000;0.0000,0;0;0,100.0
14000,DJI_0410_frame_014000,2424.16,0:40:24,,0;1;0;0,0.6358;0.0000;0.0003,0;1;0,71.86
14125,DJI_0410_frame_014125,2429.16,0:40:29,,1;0;0;0,0.5906;0.0000;0.0000,0;0;0,100.0
14250,DJI_0410_frame_014250,2434.16,0:40:34,,1;0;0;0,0.5115;0.0000;0.0071,0;0;0,99.63
14375,DJI_0410_frame_014375,2439.16,0:40:39,,1;0;0;0,0.4862;0.0000;0.0029,0;0;0,99.84
14500,DJI_0410_frame_014500,2444.16,0:40:44,,1;0;0;0,0.3748;0.0000;0.0261,0;0;0,98.24
14625,DJI_0410_frame_014625,2449.16,0:40:49,,0;1;0;0,0.2319;0.0000;0.0768,0;1;0,65.16
14750,DJI_0410_frame_014750,2454.16,0:40:54,,1;0;0;0,0.3004;0.0000;0.0173,0;3;3,64.24
14875,DJI_0410_frame_014875,2459.16,0:40:59,,1;0;0;0,0.6562;0.0000;0.0000,1;2;0,70.79
15000,DJI_0410_frame_015000,2464.16,0:41:04,,1;0;0;0,0.7420;0.0000;0.0006,0;1;0,77.85
15125,DJI_0410_frame_015125,2469.16,0:41:09,,1;0;0;0,0.5928;0.0000;0.0000,0;0;0,100.0
15250,DJI_0410_frame_015250,2474.16,0:41:14,,1;0;0;0,0.6834;0.0000;0.0000,0;0;0,100.0
15375,DJI_0410_frame_015375,2479.16,0:41:19,,1;0;0;0,0.6326;0.0000;0.0010,0;0;0,99.96
15500,DJI_0410_frame_015500,2484.16,0:41:24,,1;0;0;0,0.4329;0.0000;0.0237,0;0;0,98.6
15625,DJI_0410_frame_015625,2489.16,0:41:29,,1;0;0;0,0.6029;0.0000;0.0022,0;0;0,99.9
15750,DJI_0410_frame_015750,2494.16,0:41:34,,1;0;0;0,0.5026;0.0000;0.0004,0;0;0,99.98
15875,DJI_0410_frame_015875,2499.16,0:41:39,,1;0;0;0,0.6747;0.0000;0.0000,0;0;0,100.0
16000,DJI_0410_frame_016000,2504.16,0:41:44,,1;0;0;0,0.5147;0.0000;0.0743,0;0;0,96.59
16125,DJI_0410_frame_016125,2509.16,0:41:49,,1;0;0;0,0.5475;0.0000;0.0623,0;0;0,97.24
16250,DJI_0410_frame_016250,2514.16,0:41:54,,1;0;0;0,0.6459;0.0000;0.0005,0;0;0,99.98
16375,DJI_0410_frame_016375,2519.16,0:41:59,,1;0;0;0,0.6757;0.0000;0.0045,0;0;0,99.82
16500,DJI_0410_frame_016500,2524.16,0:42:04,,1;0;0;0,0.6719;0.0000;0.0268,0;0;0,98.96
16625,DJI_0410_frame_016625,2529.16,0:42:09,,1;0;0;0,0.6993;0.0000;0.0000,0;0;0,100.0
16750,DJI_0410_frame_016750,2534.16,0:42:14,,1;0;0;0,0.5620;0.0000;0.1818,0;0;0,93.4
16875,DJI_0410_frame_016875,2539.16,0:42:19,,1;0;0;0,0.6100;0.0000;0.0872,0;0;0,96.62
17000,DJI_0410_frame_017000,2544.16,0:42:24,,1;0;0;0,0.6832;0.0000;0.0052,0;1;0,77.67
17125,DJI_0410_frame_017125,2549.16,0:42:29,,1;0;0;0,0.4993;0.0000;0.1130,0;0;0,95.02
17250,DJI_0410_frame_017250,2554.16,0:42:34,,1;0;0;0,0.4448;0.0000;0.1122,0;0;0,94.56
17375,DJI_0410_frame_017375,2559.16,0:42:39,,1;0;0;0,0.3256;0.0000;0.1179,0;0;0,92.82
17500,DJI_0410_frame_017500,2564.16,0:42:44,,0;1;0;0,0.7175;0.0000;0.0000,0;0;0,94.0
17625,DJI_0410_frame_017625,2569.16,0:42:49,,0;1;0;0,0.5882;0.0000;0.0181,0;0;0,93.2
17750,DJI_0410_frame_017750,2574.16,0:42:54,,1;0;0;0,0.3148;0.0000;0.2557,0;0;1,78.83
17875,DJI_0410_frame_017875,2579.16,0:42:59,,0;1;0;0,0.3219;0.0000;0.1358,0;0;0,85.99
18000,DJI_0410_frame_018000,2584.16,0:43:04,,1;0;0;0,0.6125;0.0000;0.0532,0;0;0,97.84
18125,DJI_0410_frame_018125,2589.16,0:43:09,,0;1;0;0,0.6486;0.0000;0.0278,0;0;0,92.89
18250,DJI_0410_frame_018250,2594.16,0:43:14,,1;0;0;0,0.6336;0.0000;0.0000,0;0;0,100.0
18375,DJI_0410_frame_018375,2599.16,0:43:19,,0;1;0;0,0.6478;0.0000;0.0096,0;0;0,93.61
18500,DJI_0410_frame_018500,2604.16,0:43:24,,1;0;0;0,0.5690;0.0000;0.0000,1;0;0,100.0
18625,DJI_0410_frame_018625,2609.16,0:43:29,,0;1;0;0,0.7012;0.0000;0.0000,0;0;0,94.0
18750,DJI_0410_frame_018750,2614.16,0:43:34,,1;0;0;0,0.5507;0.0000;0.0000,0;0;0,100.0
18875,DJI_0410_frame_018875,2619.16,0:43:39,,1;0;0;0,0.5346;0.0000;0.0023,0;0;0,99.88
19000,DJI_0410_frame_019000,2624.16,0:43:44,,1;0;0;0,0.4753;0.0000;0.0021,0;0;0,99.88
19125,DJI_0410_frame_019125,2629.16,0:43:49,,1;0;0;0,0.3286;0.0000;0.0256,0;0;0,98.05
19250,DJI_0410_frame_019250,2634.16,0:43:54,,1;0;0;0,0.2172;0.0000;0.1154,0;0;0,90.63
19375,DJI_0410_frame_019375,2639.16,0:43:59,,0;1;0;0,0.2335;0.0000;0.1457,0;0;0,83.63
19500,DJI_0410_frame_019500,2644.16,0:44:04,,0;1;0;0,0.1417;0.0000;0.1089,0;0;0,82.27
19625,DJI_0410_frame_019625,2649.16,0:44:09,,0;1;0;0,0.1276;0.0000;0.1150,0;0;0,81.2
19750,DJI_0410_frame_019750,2654.16,0:44:14,,1;0;0;0,0.2550;0.0000;0.1291,0;0;0,90.93
19875,DJI_0410_frame_019875,2659.16,0:44:19,,1;0;0;0,0.3240;0.0000;0.0440,0;0;0,96.77
20000,DJI_0410_frame_020000,2664.16,0:44:24,,0;1;0;0,0.3941;0.0000;0.0521,0;0;0,90.85
20125,DJI_0410_frame_020125,2669.16,0:44:29,,0;1;0;0,0.4333;0.0000;0.0059,0;0;0,93.64
20250,DJI_0410_frame_020250,2674.16,0:44:34,,0;1;0;0,0.4609;0.0000;0.0031,0;0;0,93.82
20375,DJI_0410_frame_020375,2679.16,0:44:39,,0;1;0;0,0.5764;0.0000;0.0007,0;0;0,93.97
20500,DJI_0410_frame_020500,2684.16,0:44:44,,0;1;0;0,0.6149;0.0000;0.0156,0;0;0,93.33
20625,DJI_0410_frame_020625,2689.16,0:44:49,,0;1;0;0,0.4697;0.0000;0.1162,0;0;0,88.64
20750,DJI_0410_frame_020750,2694.16,0:44:54,,1;0;0;0,0.0838;0.0000;0.2770,0;0;0,79.27
20875,DJI_0410_frame_020875,2699.16,0:44:59,,0;1;0;0,0.0934;0.0000;0.0028,0;2;0,62.95
21000,DJI_0410_frame_021000,2704.16,0:45:04,,1;0;0;0,0.0156;0.0000;0.3080,0;0;0,74.3
21125,DJI_0410_frame_021125,2709.16,0:45:09,,1;0;0;0,0.1509;0.0000;0.0322,0;0;0,95.25
21250,DJI_0410_frame_021250,2714.16,0:45:14,,1;0;0;0,0.2040;0.0000;0.0000,0;0;0,100.0
21375,DJI_0410_frame_021375,2719.16,0:45:19,,0;1;0;0,0.2960;0.0000;0.0278,0;0;0,91.68
21500,DJI_0410_frame_021500,2724.16,0:45:24,,0;1;0;0,0.4069;0.0000;0.0012,0;0;0,93.92
21625,DJI_0410_frame_021625,2729.16,0:45:29,,0;1;0;0,0.2337;0.0000;0.0554,0;0;0,88.82
21750,DJI_0410_frame_021750,2734.16,0:45:34,,0;1;0;0,0.3774;0.0000;0.0004,0;1;0,71.85
21875,DJI_0410_frame_021875,2739.16,0:45:39,,0;1;0;0,0.1652;0.0000;0.1115,0;0;0,83.12
22000,DJI_0410_frame_022000,2744.16,0:45:44,,0;1;0;0,0.2179;0.0000;0.2716,0;0;0,79.02
22125,DJI_0410_frame_022125,2749.16,0:45:49,,0;1;0;0,0.2731;0.0000;0.0239,0;0;0,91.83
22250,DJI_0410_frame_022250,2754.16,0:45:54,,0;1;0;0,0.2458;0.0000;0.0220,0;0;0,91.78
22375,DJI_0410_frame_022375,2759.16,0:45:59,,0;1;0;0,0.1636;0.0000;0.1129,0;0;0,82.98
22500,DJI_0410_frame_022500,2764.16,0:46:04,,0;1;0;0,0.1105;0.0000;0.0670,0;0;0,83.81
22625,DJI_0410_frame_022625,2769.16,0:46:09,,0;1;0;0,0.3650;0.0000;0.1210,0;0;0,87.28
22750,DJI_0410_frame_022750,2774.16,0:46:14,,0;1;0;0,0.4440;0.0000;0.0336,0;0;0,92.1
22875,DJI_0410_frame_022875,2779.16,0:46:19,,0;1;0;0,0.3867;0.0000;0.0386,0;1;0,69.43
23000,DJI_0410_frame_023000,2784.16,0:46:24,,0;1;0;0,0.3670;0.0000;0.0240,0;3;0,59.08
23125,DJI_0410_frame_023125,2789.16,0:46:29,,0;1;0;0,0.1674;0.0000;0.0781,0;6;0,50.5
23250,DJI_0410_frame_023250,2794.16,0:46:34,,0;1;0;0,0.0740;0.0000;0.2512,0;10;0,38.15
23375,DJI_0410_frame_023375,2799.16,0:46:39,,0;1;0;0,0.1229;0.0000;0.1361,0;3;0,46.56
0,DJI_0411_frame_000000,2801.6,0:46:41,,0;1;0;0,0.2309;0.0000;0.0126,0;0;0,92.61
125,DJI_0411_frame_000125,2806.6,0:46:46,,0;1;0;0,0.3772;0.0000;0.0000,0;0;0,94.0
250,DJI_0411_frame_000250,2811.6,0:46:51,,1;0;0;0,0.1381;0.0000;0.0000,0;0;0,100.0
375,DJI_0411_frame_000375,2816.6,0:46:56,,0;1;0;0,0.1566;0.0000;0.0000,0;1;0,71.88
500,DJI_0411_frame_000500,2821.6,0:47:01,,1;0;0;0,0.2350;0.0000;0.0000,0;0;0,100.0
625,DJI_0411_frame_000625,2826.6,0:47:06,,0;1;0;0,0.5646;0.0000;0.0000,0;1;0,71.88
750,DJI_0411_frame_000750,2831.6,0:47:11,,0;1;0;0,0.5826;0.0000;0.0000,0;0;0,94.0
875,DJI_0411_frame_000875,2836.6,0:47:16,,0;1;0;0,0.5558;0.0000;0.0000,0;1;0,71.88
1000,DJI_0411_frame_001000,2841.6,0:47:21,,0;1;0;0,0.7383;0.0000;0.0000,0;0;0,94.0
1125,DJI_0411_frame_001125,2846.6,0:47:26,,0;1;0;0,0.6750;0.0000;0.0000,0;2;0,63.74
1250,DJI_0411_frame_001250,2851.6,0:47:31,,0;1;0;0,0.6967;0.0000;0.0000,0;0;0,94.0
1375,DJI_0411_frame_001375,2856.6,0:47:36,,0;1;0;0,0.5951;0.0000;0.0000,0;0;0,94.0
1500,DJI_0411_frame_001500,2861.6,0:47:41,,0;1;0;0,0.4227;0.0000;0.0000,0;0;0,94.0
1625,DJI_0411_frame_001625,2866.6,0:47:46,,0;1;0;0,0.3752;0.0000;0.0000,0;1;0,71.88
1750,DJI_0411_frame_001750,2871.6,0:47:51,,0;1;0;0,0.2014;0.0000;0.0000,0;1;0,71.88
1875,DJI_0411_frame_001875,2876.6,0:47:56,,0;1;0;0,0.2801;0.0000;0.0000,0;4;0,59.64
2000,DJI_0411_frame_002000,2881.6,0:48:01,,0;1;0;0,0.3110;0.0000;0.0000,0;3;0,60.74
2125,DJI_0411_frame_002125,2886.6,0:48:06,,0;1;0;0,0.3495;0.0000;0.0000,0;1;0,71.88
2250,DJI_0411_frame_002250,2891.6,0:48:11,,0;1;0;0,0.3221;0.0000;0.0000,0;0;0,94.0
2375,DJI_0411_frame_002375,2896.6,0:48:16,,0;1;0;0,0.2785;0.0000;0.0000,0;0;0,94.0
2500,DJI_0411_frame_002500,2901.6,0:48:21,,0;1;0;0,0.3994;0.0000;0.0000,0;0;0,94.0
2625,DJI_0411_frame_002625,2906.6,0:48:26,,0;1;0;0,0.4220;0.0000;0.0025,0;0;0,93.84
2750,DJI_0411_frame_002750,2911.6,0:48:31,,0;1;0;0,0.2850;0.0000;0.0039,0;0;0,93.63
2875,DJI_0411_frame_002875,2916.6,0:48:36,,0;1;0;0,0.4899;0.0000;0.0000,0;0;0,94.0
3000,DJI_0411_frame_003000,2921.6,0:48:41,,0;1;0;0,0.5162;0.0000;0.0000,0;1;0,71.88
3125,DJI_0411_frame_003125,2926.6,0:48:46,,0;1;0;0,0.5029;0.0000;0.0000,0;0;0,94.0
3250,DJI_0411_frame_003250,2931.6,0:48:51,,0;1;0;0,0.5613;0.0000;0.0000,0;1;0,71.88
3375,DJI_0411_frame_003375,2936.6,0:48:56,,0;1;0;0,0.2159;0.0000;0.0001,0;0;0,93.98
3500,DJI_0411_frame_003500,2941.6,0:49:01,,0;1;0;0,0.3068;0.0000;0.0128,0;0;0,92.92
3625,DJI_0411_frame_003625,2946.6,0:49:06,,0;1;0;0,0.4832;0.0000;0.0000,0;0;0,94.0
3750,DJI_0411_frame_003750,2951.6,0:49:11,,0;1;0;0,0.5452;0.0000;0.0000,0;0;0,94.0
3875,DJI_0411_frame_003875,2956.6,0:49:16,,0;1;0;0,0.4470;0.0000;0.0000,0;2;0,63.74
4000,DJI_0411_frame_004000,2961.6,0:49:21,,0;1;0;0,0.4312;0.0000;0.0065,0;0;0,93.6
4125,DJI_0411_frame_004125,2966.6,0:49:26,,0;1;0;0,0.3004;0.0000;0.0570,0;0;0,89.69
4250,DJI_0411_frame_004250,2971.6,0:49:31,,0;1;0;0,0.4305;0.0000;0.0969,0;1;0,66.91
4375,DJI_0411_frame_004375,2976.6,0:49:36,,0;1;0;0,0.3516;0.0000;0.0220,0;0;0,92.41
4500,DJI_0411_frame_004500,2981.6,0:49:41,,1;0;0;0,0.2386;0.0000;0.0248,1;3;0,64.59
4625,DJI_0411_frame_004625,2986.6,0:49:46,,0;1;0;0,0.1930;0.0000;0.0371,0;6;0,54.73
4750,DJI_0411_frame_004750,2991.6,0:49:51,,0;1;0;0,0.1756;0.0000;0.0400,0;3;0,55.73
