frame_index,frame_name,time_seconds,timestamp,abs_timestamp,ground,environment,objects,score,time,lat,lon,ele,gpx_time,dt_s
0,DJI_0408_frame_000000,0.0,0:00:00,,1;0;0;0,0.3992;0.0000;0.0000,0;0;0,100.0,2026-07-12 17:36:12+00:00,48.950586,9.119179,204.1,2026-07-12 17:36:12+00:00,0.0
125,DJI_0408_frame_000125,5.0,0:00:05,,1;0;0;0,0.4213;0.0000;0.0000,0;0;0,100.0,2026-07-12 17:36:17+00:00,48.950444,9.118954,203.9,2026-07-12 17:36:17+00:00,0.0
250,DJI_0408_frame_000250,10.0,0:00:10,,1;0;0;0,0.3404;0.0000;0.0000,0;2;0,69.74,2026-07-12 17:36:22+00:00,48.950267,9.118694,203.6,2026-07-12 17:36:22+00:00,0.0
375,DJI_0408_frame_000375,15.0,0:00:15,,1;0;0;0,0.3560;0.0000;0.0000,0;0;0,100.0,2026-07-12 17:36:27+00:00,48.950047,9.11836,202.7,2026-07-12 17:36:27+00:00,0.0
500,DJI_0408_frame_000500,20.0,0:00:20,,0;1;0;0,0.3188;0.0000;0.0000,0;2;0,63.74,2026-07-12 17:36:32+00:00,48.949844,9.118056,202.2,2026-07-12 17:36:32+00:00,0.0
625,DJI_0408_frame_000625,25.0,0:00:25,,1;0;0;0,0.3327;0.0000;0.0000,0;5;0,65.24,2026-07-12 17:36:37+00:00,48.949623,9.117945,201.8,2026-07-12 17:36:37+00:00,0.0
750,DJI_0408_frame_000750,30.0,0:00:30,,1;0;0;0,0.5801;0.0000;0.0000,0;6;0,65.09,2026-07-12 17:36:42+00:00,48.94938,9.117542,201.0,2026-07-12 17:36:42+00:00,0.0
875,DJI_0408_frame_000875,35.0,0:00:35,,1;0;0;0,0.5552;0.0000;0.0000,0;0;0,100.0,2026-07-12 17:36:47+00:00,48.949054,9.117116,199.5,2026-07-12 17:36:47+00:00,0.0
1000,DJI_0408_frame_001000,40.0,0:00:40,,1;0;0;0,0.5706;0.0000;0.0000,0;0;0,100.0,2026-07-12 17:36:52+00:00,48.948837,9.116523,198.2,2026-07-12 17:36:52+00:00,0.0
1125,DJI_0408_frame_001125,45.0,0:00:45,,1;0;0;0,0.6322;0.0000;0.0000,0;0;0,100.0,2026-07-12 17:36:57+00:00,48.948611,9.115878,196.7,2026-07-12 17:36:57+00:00,0.0
1250,DJI_0408_frame_001250,50.0,0:00:50,,1;0;0;0,0.5795;0.0000;0.0000,0;0;0,100.0,2026-07-12 17:37:02+00:00,48.948372,9.115197,194.9,2026-07-12 17:37:02+00:00,0.0
1375,DJI_0408_frame_001375,55.0,0:00:55,,0;0;0;1,0.7466;0.0000;0.0000,0;0;0,82.0,2026-07-12 17:37:07+00:00,48.948171,9.11447,193.1,2026-07-12 17:37:07+00:00,0.0
1500,DJI_0408_frame_001500,60.0,0:01:00,,1;0;0;0,0.6736;0.0000;0.0000,0;6;0,65.09,2026-07-12 17:37:12+00:00,48.94803,9.113666,191.1,2026-07-12 17:37:12+00:00,0.0
1625,DJI_0408_frame_001625,65.0,0:01:05,,1;0;0;0,0.5711;0.0000;0.0019,2;0;0,99.91,2026-07-12 17:37:17+00:00,48.947921,9.112857,189.3,2026-07-12 17:37:17+00:00,0.0
1750,DJI_0408_frame_001750,70.0,0:01:10,,1;0;0;0,0.6603;0.0000;0.0000,0;0;0,100.0,2026-07-12 17:37:22+00:00,48.947867,9.112035,188.2,2026-07-12 17:37:22+00:00,0.0
1875,DJI_0408_frame_001875,75.0,0:01:15,,1;0;0;0,0.8007;0.0000;0.0000,0;0;0,100.0,2026-07-12 17:37:27+00:00,48.947898,9.111244,188.4,2026-07-12 17:37:27+00:00,0.0
2000,DJI_0408_frame_002000,80.0,0:01:20,,0;1;0;0,0.6440;0.0000;0.0012,0;0;0,93.95,2026-07-12 17:37:32+00:00,48.947938,9.110516,188.2,2026-07-12 17:37:32+00:00,0.0
2125,DJI_0408_frame_002125,85.0,0:01:25,,1;0;0;0,0.8188;0.0000;0.0000,0;0;0,100.0,2026-07-12 17:37:37+00:00,48.948048,9.109803,187.7,2026-07-12 17:37:37+00:00,0.0
2250,DJI_0408_frame_002250,90.0,0:01:30,,1;0;0;0,0.7118;0.0000;0.0000,0;0;0,100.0,2026-07-12 17:37:42+00:00,48.94818,9.109107,187.6,2026-07-12 17:37:42+00:00,0.0
2375,DJI_0408_frame_002375,95.0,0:01:35,,1;0;0;0,0.6453;0.0000;0.0000,0;0;0,100.0,2026-07-12 17:37:47+00:00,48.948315,9.108392,187.4,2026-07-12 17:37:47+00:00,0.0
2500,DJI_0408_frame_002500,100.0,0:01:40,,1;0;0;0,0.7475;0.0000;0.0000,0;0;0,100.0,2026-07-12 17:37:52+00:00,48.948439,9.107676,185.9,2026-07-12 17:37:52+00:00,0.0
2625,DJI_0408_frame_002625,105.0,0:01:45,,1;0;0;0,0.4815;0.0000;0.0000,0;1;0,77.88,2026-07-12 17:37:57+00:00,48.948627,9.106978,187.2,2026-07-12 17:37:57+00:00,0.0
2750,DJI_0408_frame_002750,110.0,0:01:50,,1;0;0;0,0.6589;0.0000;0.0000,0;0;0,100.0,2026-07-12 17:38:02+00:00,48.948764,9.106322,187.4,2026-07-12 17:38:02+00:00,0.0
2875,DJI_0408_frame_002875,115.0,0:01:55,,1;0;0;0,0.6204;0.0000;0.0000,0;0;0,100.0,2026-07-12 17:38:07+00:00,48.94888,9.105662,187.4,2026-07-12 17:38:07+00:00,0.0
3000,DJI_0408_frame_003000,120.0,0:02:00,,1;0;0;0,0.6649;0.0000;0.0000,0;0;0,100.0,2026-07-12 17:38:12+00:00,48.948979,9.105022,186.9,2026-07-12 17:38:12+00:00,0.0
3125,DJI_0408_frame_003125,125.0,0:02:05,,0;0;1;0,0.3216;0.0000;0.0000,0;0;0,86.0,2026-07-12 17:38:17+00:00,48.949045,9.104302,185.3,2026-07-12 17:38:17+00:00,0.0
3250,DJI_0408_frame_003250,130.0,0:02:10,,0;1;0;0,0.7034;0.0000;0.0000,0;1;0,71.88,2026-07-12 17:38:22+00:00,48.949131,9.103613,186.6,2026-07-12 17:38:22+00:00,0.0
3375,DJI_0408_frame_003375,135.0,0:02:15,,1;0;0;0,0.5989;0.0000;0.0000,0;1;0,77.88,2026-07-12 17:38:27+00:00,48.949229,9.103056,188.8,2026-07-12 17:38:27+00:00,0.0
3500,DJI_0408_frame_003500,140.0,0:02:20,,0;1;0;0,0.3179;0.0000;0.0000,0;2;0,63.74,2026-07-12 17:38:32+00:00,48.949285,9.10259,189.6,2026-07-12 17:38:32+00:00,0.0
3625,DJI_0408_frame_003625,145.0,0:02:25,,1;0;0;0,0.4124;0.0000;0.0000,0;0;0,100.0,2026-07-12 17:38:37+00:00,48.9492,9.102212,189.8,2026-07-12 17:38:37+00:00,0.0
3750,DJI_0408_frame_003750,150.0,0:02:30,,1;0;0;0,0.6304;0.0000;0.0000,0;0;0,100.0,2026-07-12 17:38:42+00:00,48.949232,9.101896,190.3,2026-07-12 17:38:42+00:00,0.0
3875,DJI_0408_frame_003875,155.0,0:02:35,,1;0;0;0,0.6779;0.0000;0.0000,0;0;0,100.0,2026-07-12 17:38:47+00:00,48.949436,9.101561,190.2,2026-07-12 17:38:47+00:00,0.0
4000,DJI_0408_frame_004000,160.0,0:02:40,,1;0;0;0,0.6819;0.0000;0.0000,0;0;0,100.0,2026-07-12 17:38:52+00:00,48.949502,9.101016,190.0,2026-07-12 17:38:52+00:00,0.0
4125,DJI_0408_frame_004125,165.0,0:02:45,,1;0;0;0,0.4567;0.0000;0.0000,0;0;0,100.0,2026-07-12 17:38:57+00:00,48.949548,9.100447,190.0,2026-07-12 17:38:57+00:00,0.0
4250,DJI_0408_frame_004250,170.0,0:02:50,,1;0;0;0,0.5020;0.0000;0.0000,0;0;0,100.0,2026-07-12 17:39:02+00:00,48.949566,9.09988,190.0,2026-07-12 17:39:02+00:00,0.0
4375,DJI_0408_frame_004375,175.0,0:02:55,,1;0;0;0,0.4379;0.0000;0.0000,0;0;0,100.0,2026-07-12 17:39:07+00:00,48.949586,9.099285,190.0,2026-07-12 17:39:07+00:00,0.0
4500,DJI_0408_frame_004500,180.0,0:03:00,,1;0;0;0,0.6458;0.0000;0.0000,0;0;0,100.0,2026-07-12 17:39:12+00:00,48.9496,9.098692,190.1,2026-07-12 17:39:12+00:00,0.0
4625,DJI_0408_frame_004625,185.0,0:03:05,,1;0;0;0,0.4799;0.0000;0.0000,0;0;0,100.0,2026-07-12 17:39:17+00:00,48.949615,9.098114,190.1,2026-07-12 17:39:17+00:00,0.0
4750,DJI_0408_frame_004750,190.0,0:03:10,,1;0;0;0,0.4517;0.0000;0.0000,0;0;0,100.0,2026-07-12 17:39:22+00:00,48.949629,9.097544,190.2,2026-07-12 17:39:22+00:00,0.0
4875,DJI_0408_frame_004875,195.0,0:03:15,,1;0;0;0,0.6517;0.0000;0.0000,0;2;0,69.74,2026-07-12 17:39:27+00:00,48.949644,9.096952,190.2,2026-07-12 17:39:27+00:00,0.0
5000,DJI_0408_frame_005000,200.0,0:03:20,,1;0;0;0,0.6292;0.0000;0.0000,0;1;0,77.88,2026-07-12 17:39:32+00:00,48.949641,9.09638,190.1,2026-07-12 17:39:32+00:00,0.0
5125,DJI_0408_frame_005125,205.0,0:03:25,,1;0;0;0,0.6788;0.0000;0.0000,0;2;0,69.74,2026-07-12 17:39:37+00:00,48.949596,9.095792,190.0,2026-07-12 17:39:37+00:00,0.0
5250,DJI_0408_frame_005250,210.0,0:03:30,,1;0;0;0,0.5927;0.0000;0.0000,0;5;0,65.24,2026-07-12 17:39:42+00:00,48.949524,9.09523,190.0,2026-07-12 17:39:42+00:00,0.0
5375,DJI_0408_frame_005375,215.0,0:03:35,,1;0;0;0,0.6235;0.0000;0.0000,0;4;0,65.64,2026-07-12 17:39:47+00:00,48.949443,9.094678,189.8,2026-07-12 17:39:47+00:00,0.0
5500,DJI_0408_frame_005500,220.0,0:03:40,,1;0;0;0,0.6412;0.0000;0.0000,0;2;0,69.74,2026-07-12 17:39:52+00:00,48.949368,9.094117,189.7,2026-07-12 17:39:52+00:00,0.0
5625,DJI_0408_frame_005625,225.0,0:03:45,,1;0;0;0,0.5613;0.0000;0.0000,0;1;0,77.88,2026-07-12 17:39:57+00:00,48.94927,9.093543,189.6,2026-07-12 17:39:57+00:00,0.0
5750,DJI_0408_frame_005750,230.0,0:03:50,,1;0;0;0,0.6237;0.0000;0.0000,0;2;0,69.74,2026-07-12 17:40:02+00:00,48.949176,9.092983,189.4,2026-07-12 17:40:02+00:00,0.0
5875,DJI_0408_frame_005875,235.0,0:03:55,,1;0;0;0,0.6194;0.0000;0.0000,0;5;0,65.24,2026-07-12 17:40:07+00:00,48.94906,9.092428,189.3,2026-07-12 17:40:07+00:00,0.0
6000,DJI_0408_frame_006000,240.0,0:04:00,,1;0;0;0,0.6724;0.0000;0.0000,0;3;0,66.74,2026-07-12 17:40:12+00:00,48.948928,9.091871,189.2,2026-07-12 17:40:12+00:00,0.0
6125,DJI_0408_frame_006125,245.0,0:04:05,,1;0;0;0,0.6586;0.0000;0.0000,0;2;0,69.74,2026-07-12 17:40:17+00:00,48.948798,9.091355,189.1,2026-07-12 17:40:17+00:00,0.0
6250,DJI_0408_frame_006250,250.0,0:04:10,,1;0;0;0,0.6040;0.0000;0.0000,0;4;0,65.64,2026-07-12 17:40:22+00:00,48.948635,9.090803,189.0,2026-07-12 17:40:22+00:00,0.0
6375,DJI_0408_frame_006375,255.0,0:04:15,,1;0;0;0,0.6631;0.0000;0.0000,0;8;0,65.01,2026-07-12 17:40:27+00:00,48.948479,9.090292,188.9,2026-07-12 17:40:27+00:00,0.0
6500,DJI_0408_frame_006500,260.0,0:04:20,,1;0;0;0,0.6636;0.0000;0.0000,0;3;0,66.74,2026-07-12 17:40:32+00:00,48.948321,9.089792,188.8,2026-07-12 17:40:32+00:00,0.0
6625,DJI_0408_frame_006625,265.0,0:04:25,,1;0;0;0,0.6190;0.0000;0.0000,0;4;0,65.64,2026-07-12 17:40:37+00:00,48.948134,9.089258,188.9,2026-07-12 17:40:37+00:00,0.0
6750,DJI_0408_frame_006750,270.0,0:04:30,,1;0;0;0,0.6420;0.0000;0.0329,0;6;0,63.77,2026-07-12 17:40:42+00:00,48.947911,9.088759,190.2,2026-07-12 17:40:42+00:00,0.0
6875,DJI_0408_frame_006875,275.0,0:04:35,,1;0;0;0,0.6863;0.0000;0.0000,0;0;0,100.0,2026-07-12 17:40:47+00:00,48.947599,9.088553,190.2,2026-07-12 17:40:47+00:00,0.0
7000,DJI_0408_frame_007000,280.0,0:04:40,,1;0;0;0,0.6853;0.0000;0.0034,0;0;0,99.87,2026-07-12 17:40:52+00:00,48.947232,9.088257,189.5,2026-07-12 17:40:52+00:00,0.0
7125,DJI_0408_frame_007125,285.0,0:04:45,,1;0;0;0,0.5960;0.0000;0.0137,0;0;0,99.39,2026-07-12 17:40:57+00:00,48.946937,9.087807,189.8,2026-07-12 17:40:57+00:00,0.0
7250,DJI_0408_frame_007250,290.0,0:04:50,,1;0;0;0,0.6677;0.0000;0.0000,0;0;0,100.0,2026-07-12 17:41:02+00:00,48.946666,9.087301,190.0,2026-07-12 17:41:02+00:00,0.0
7375,DJI_0408_frame_007375,295.0,0:04:55,,1;0;0;0,0.7313;0.0000;0.0000,0;0;0,100.0,2026-07-12 17:41:07+00:00,48.946432,9.08677,190.1,2026-07-12 17:41:07+00:00,0.0
7500,DJI_0408_frame_007500,300.0,0:05:00,,1;0;0;0,0.6344;0.0000;0.0000,0;0;0,100.0,2026-07-12 17:41:12+00:00,48.946176,9.086228,189.9,2026-07-12 17:41:12+00:00,0.0
7625,DJI_0408_frame_007625,305.0,0:05:05,,1;0;0;0,0.5897;0.0000;0.0000,0;0;0,100.0,2026-07-12 17:41:17+00:00,48.945913,9.085723,190.0,2026-07-12 17:41:17+00:00,0.0
7750,DJI_0408_frame_007750,310.0,0:05:10,,1;0;0;0,0.4258;0.0000;0.0678,0;0;0,96.29,2026-07-12 17:41:22+00:00,48.945607,9.085283,190.2,2026-07-12 17:41:22+00:00,0.0
7875,DJI_0408_frame_007875,315.0,0:05:15,,1;0;0;0,0.5278;0.0000;0.0090,0;0;0,99.55,2026-07-12 17:41:27+00:00,48.94529,9.084863,190.1,2026-07-12 17:41:27+00:00,0.0
8000,DJI_0408_frame_008000,320.0,0:05:20,,1;0;0;0,0.6218;0.0000;0.0000,0;0;0,100.0,2026-07-12 17:41:32+00:00,48.945006,9.084473,190.0,2026-07-12 17:41:32+00:00,0.0
8125,DJI_0408_frame_008125,325.0,0:05:25,,1;0;0;0,0.6142;0.0000;0.0000,0;0;0,100.0,2026-07-12 17:41:37+00:00,48.944738,9.084159,190.0,2026-07-12 17:41:37+00:00,0.0
8250,DJI_0408_frame_008250,330.0,0:05:30,,1;0;0;0,0.4994;0.0000;0.0001,0;0;0,99.99,2026-07-12 17:41:42+00:00,48.944418,9.083861,190.1,2026-07-12 17:41:42+00:00,0.0
8375,DJI_0408_frame_008375,335.0,0:05:35,,1;0;0;0,0.5229;0.0000;0.0884,0;0;0,96.09,2026-07-12 17:41:47+00:00,48.944096,9.083587,190.1,2026-07-12 17:41:47+00:00,0.0
8500,DJI_0408_frame_008500,340.0,0:05:40,,1;0;0;0,0.7207;0.0000;0.0000,0;0;0,100.0,2026-07-12 17:41:52+00:00,48.94383,9.083187,190.2,2026-07-12 17:41:52+00:00,0.0
8625,DJI_0408_frame_008625,345.0,0:05:45,,1;0;0;0,0.6456;0.0000;0.0000,0;0;0,100.0,2026-07-12 17:41:57+00:00,48.943593,9.082717,190.2,2026-07-12 17:41:57+00:00,0.0
8750,DJI_0408_frame_008750,350.0,0:05:50,,1;0;0;0,0.7670;0.0000;0.0000,0;0;0,100.0,2026-07-12 17:42:02+00:00,48.943391,9.082272,190.5,2026-07-12 17:42:02+00:00,0.0
8875,DJI_0408_frame_008875,355.0,0:05:55,,1;0;0;0,0.4570;0.0000;0.0000,0;0;0,100.0,2026-07-12 17:42:07+00:00,48.943147,9.081833,190.3,2026-07-12 17:42:07+00:00,0.0
9000,DJI_0408_frame_009000,360.0,0:06:00,,0;1;0;0,0.6674;0.0000;0.0000,0;1;0,71.88,2026-07-12 17:42:12+00:00,48.942861,9.081393,190.0,2026-07-12 17:42:12+00:00,0.0
9125,DJI_0408_frame_009125,365.0,0:06:05,,0;1;0;0,0.6826;0.0000;0.0000,0;2;0,63.74,2026-07-12 17:42:17+00:00,48.942511,9.081027,188.3,2026-07-12 17:42:17+00:00,0.0
9250,DJI_0408_frame_009250,370.0,0:06:10,,1;0;0;0,0.6119;0.0104;0.0000,2;5;0,65.35,2026-07-12 17:42:22+00:00,48.942172,9.080643,188.4,2026-07-12 17:42:22+00:00,0.0
9375,DJI_0408_frame_009375,375.0,0:06:15,,1;0;0;0,0.7690;0.0000;0.0000,0;0;0,100.0,2026-07-12 17:42:27+00:00,48.941861,9.080262,188.7,2026-07-12 17:42:27+00:00,0.0
9500,DJI_0408_frame_009500,380.0,0:06:20,,1;0;0;0,0.7344;0.0000;0.0000,0;1;0,77.88,2026-07-12 17:42:32+00:00,48.941475,9.079984,188.5,2026-07-12 17:42:32+00:00,0.0
9625,DJI_0408_frame_009625,385.0,0:06:25,,1;0;0;0,0.6929;0.0000;0.0000,0;1;0,77.88,2026-07-12 17:42:37+00:00,48.941043,9.07998,188.5,2026-07-12 17:42:37+00:00,0.0
9750,DJI_0408_frame_009750,390.0,0:06:30,,1;0;0;0,0.5740;0.0000;0.0000,2;0;0,100.0,2026-07-12 17:42:42+00:00,48.940621,9.08009,188.3,2026-07-12 17:42:42+00:00,0.0
9875,DJI_0408_frame_009875,395.0,0:06:35,,1;0;0;0,0.4512;0.0000;0.0000,0;0;0,100.0,2026-07-12 17:42:47+00:00,48.94019,9.080078,188.4,2026-07-12 17:42:47+00:00,0.0
10000,DJI_0408_frame_010000,400.0,0:06:40,,1;0;0;0,0.4717;0.0000;0.0000,0;3;0,66.74,2026-07-12 17:42:52+00:00,48.939748,9.080116,188.5,2026-07-12 17:42:52+00:00,0.0
10125,DJI_0408_frame_010125,405.0,0:06:45,,1;0;0;0,0.5202;0.0000;0.0000,1;1;0,80.73,2026-07-12 17:42:57+00:00,48.939329,9.080115,188.6,2026-07-12 17:42:57+00:00,0.0
10250,DJI_0408_frame_010250,410.0,0:06:50,,1;0;0;0,0.4633;0.0000;0.0000,1;0;0,100.0,2026-07-12 17:43:02+00:00,48.938924,9.08013,188.7,2026-07-12 17:43:02+00:00,0.0
10375,DJI_0408_frame_010375,415.0,0:06:55,,1;0;0;0,0.5187;0.0000;0.0001,0;0;0,100.0,2026-07-12 17:43:07+00:00,48.9385,9.08014,188.8,2026-07-12 17:43:07+00:00,0.0
10500,DJI_0408_frame_010500,420.0,0:07:00,,1;0;0;0,0.4501;0.0000;0.0000,0;0;0,100.0,2026-07-12 17:43:12+00:00,48.938079,9.08017,188.8,2026-07-12 17:43:12+00:00,0.0
10625,DJI_0408_frame_010625,425.0,0:07:05,,1;0;0;0,0.4052;0.0000;0.0000,0;0;0,100.0,2026-07-12 17:43:17+00:00,48.937661,9.080215,188.9,2026-07-12 17:43:17+00:00,0.0
10750,DJI_0408_frame_010750,430.0,0:07:10,,1;0;0;0,0.6135;0.0000;0.0000,0;0;0,100.0,2026-07-12 17:43:22+00:00,48.937246,9.080203,189.2,2026-07-12 17:43:22+00:00,0.0
10875,DJI_0408_frame_010875,435.0,0:07:15,,1;0;0;0,0.6445;0.0000;0.0000,0;0;0,100.0,2026-07-12 17:43:27+00:00,48.936835,9.080201,189.3,2026-07-12 17:43:27+00:00,0.0
11000,DJI_0408_frame_011000,440.0,0:07:20,,1;0;0;0,0.6212;0.0000;0.0000,0;0;0,100.0,2026-07-12 17:43:32+00:00,48.936415,9.080217,189.4,2026-07-12 17:43:32+00:00,0.0
11125,DJI_0408_frame_011125,445.0,0:07:25,,1;0;0;0,0.6417;0.0000;0.0000,0;0;0,100.0,2026-07-12 17:43:37+00:00,48.935997,9.080281,189.6,2026-07-12 17:43:37+00:00,0.0
11250,DJI_0408_frame_011250,450.0,0:07:30,,1;0;0;0,0.6398;0.0000;0.0000,0;0;0,100.0,2026-07-12 17:43:42+00:00,48.935588,9.080362,189.7,2026-07-12 17:43:42+00:00,0.0
11375,DJI_0408_frame_011375,455.0,0:07:35,,1;0;0;0,0.6748;0.0000;0.0000,0;0;0,100.0,2026-07-12 17:43:47+00:00,48.935188,9.080466,189.8,2026-07-12 17:43:47+00:00,0.0
11500,DJI_0408_frame_011500,460.0,0:07:40,,1;0;0;0,0.7066;0.0000;0.0000,0;0;0,100.0,2026-07-12 17:43:52+00:00,48.934789,9.080592,189.8,2026-07-12 17:43:52+00:00,0.0
11625,DJI_0408_frame_011625,465.0,0:07:45,,1;0;0;0,0.7354;0.0000;0.0000,0;0;0,100.0,2026-07-12 17:43:57+00:00,48.934393,9.080706,189.8,2026-07-12 17:43:57+00:00,0.0
11750,DJI_0408_frame_011750,470.0,0:07:50,,1;0;0;0,0.8135;0.0000;0.0000,1;0;0,100.0,2026-07-12 17:44:02+00:00,48.933996,9.080842,189.8,2026-07-12 17:44:02+00:00,0.0
11875,DJI_0408_frame_011875,475.0,0:07:55,,1;0;0;0,0.7711;0.0000;0.0000,1;0;0,100.0,2026-07-12 17:44:07+00:00,48.933597,9.080958,189.8,2026-07-12 17:44:07+00:00,0.0
12000,DJI_0408_frame_012000,480.0,0:08:00,,1;0;0;0,0.7006;0.0000;0.0000,1;0;0,100.0,2026-07-12 17:44:12+00:00,48.93318,9.081066,189.8,2026-07-12 17:44:12+00:00,0.0
12125,DJI_0408_frame_012125,485.0,0:08:05,,1;0;0;0,0.6555;0.0000;0.0000,0;0;0,100.0,2026-07-12 17:44:17+00:00,48.932766,9.081171,189.7,2026-07-12 17:44:17+00:00,0.0
12250,DJI_0408_frame_012250,490.0,0:08:10,,1;0;0;0,0.6879;0.0000;0.0000,0;0;0,100.0,2026-07-12 17:44:22+00:00,48.932366,9.08132,189.6,2026-07-12 17:44:22+00:00,0.0
12375,DJI_0408_frame_012375,495.0,0:08:15,,1;0;0;0,0.7306;0.0000;0.0000,0;0;0,100.0,2026-07-12 17:44:27+00:00,48.931967,9.0815,189.6,2026-07-12 17:44:27+00:00,0.0
12500,DJI_0408_frame_012500,500.0,0:08:20,,1;0;0;0,0.6811;0.0000;0.0000,0;0;0,100.0,2026-07-12 17:44:32+00:00,48.931554,9.081662,189.6,2026-07-12 17:44:32+00:00,0.0
12625,DJI_0408_frame_012625,505.0,0:08:25,,1;0;0;0,0.6912;0.0000;0.0000,1;0;0,100.0,2026-07-12 17:44:37+00:00,48.931133,9.081596,189.6,2026-07-12 17:44:37+00:00,0.0
12750,DJI_0408_frame_012750,510.0,0:08:30,,1;0;0;0,0.7308;0.0000;0.0000,0;0;0,100.0,2026-07-12 17:44:42+00:00,48.930721,9.081473,189.6,2026-07-12 17:44:42+00:00,0.0
12875,DJI_0408_frame_012875,515.0,0:08:35,,1;0;0;0,0.7061;0.0000;0.0000,0;0;0,100.0,2026-07-12 17:44:47+00:00,48.930338,9.081314,189.6,2026-07-12 17:44:47+00:00,0.0
13000,DJI_0408_frame_013000,520.0,0:08:40,,1;0;0;0,0.6877;0.0000;0.0000,0;0;0,100.0,2026-07-12 17:44:52+00:00,48.930003,9.080987,189.7,2026-07-12 17:44:52+00:00,0.0
13125,DJI_0408_frame_013125,525.0,0:08:45,,0;0;0;1,0.6699;0.0000;0.0000,0;0;0,82.0,2026-07-12 17:44:57+00:00,48.929673,9.080701,189.8,2026-07-12 17:44:57+00:00,0.0
13250,DJI_0408_frame_013250,530.0,0:08:50,,1;0;0;0,0.4263;0.0000;0.0000,0;0;0,100.0,2026-07-12 17:45:02+00:00,48.929326,9.080479,190.1,2026-07-12 17:45:02+00:00,0.0
13375,DJI_0408_frame_013375,535.0,0:08:55,,1;0;0;0,0.4991;0.0000;0.0000,0;0;0,100.0,2026-07-12 17:45:07+00:00,48.929001,9.080192,190.6,2026-07-12 17:45:07+00:00,0.0
13500,DJI_0408_frame_013500,540.0,0:09:00,,1;0;0;0,0.5293;0.0000;0.0000,0;0;0,100.0,2026-07-12 17:45:12+00:00,48.928828,9.07971,191.0,2026-07-12 17:45:12+00:00,0.0
13625,DJI_0408_frame_013625,545.0,0:09:05,,0;1;0;0,0.6132;0.0000;0.0000,0;0;0,94.0,2026-07-12 17:45:17+00:00,48.928669,9.079203,190.9,2026-07-12 17:45:17+00:00,0.0
13750,DJI_0408_frame_013750,550.0,0:09:10,,1;0;0;0,0.5732;0.0000;0.0000,0;0;0,100.0,2026-07-12 17:45:22+00:00,48.928514,9.07867,190.7,2026-07-12 17:45:22+00:00,0.0
13875,DJI_0408_frame_013875,555.0,0:09:15,,1;0;0;0,0.6420;0.0000;0.0000,0;0;0,100.0,2026-07-12 17:45:27+00:00,48.928453,9.078097,190.8,2026-07-12 17:45:27+00:00,0.0
14000,DJI_0408_frame_014000,560.0,0:09:20,,1;0;0;0,0.6618;0.0000;0.0000,0;0;0,100.0,2026-07-12 17:45:32+00:00,48.928575,9.077542,190.3,2026-07-12 17:45:32+00:00,0.0
14125,DJI_0408_frame_014125,565.0,0:09:25,,1;0;0;0,0.7139;0.0000;0.0000,0;0;0,100.0,2026-07-12 17:45:37+00:00,48.928773,9.076916,190.2,2026-07-12 17:45:37+00:00,0.0
14250,DJI_0408_frame_014250,570.0,0:09:30,,1;0;0;0,0.7100;0.0000;0.0000,0;0;0,100.0,2026-07-12 17:45:42+00:00,48.928916,9.076547,190.1,2026-07-12 17:45:42+00:00,0.0
14375,DJI_0408_frame_014375,575.0,0:09:35,,0;0;1;0,0.4628;0.0000;0.0004,0;0;0,85.98,2026-07-12 17:45:47+00:00,48.92908,9.076088,190.0,2026-07-12 17:45:47+00:00,0.0
14500,DJI_0408_frame_014500,580.0,0:09:40,,1;0;0;0,0.6650;0.0000;0.0000,1;0;0,100.0,2026-07-12 17:45:52+00:00,48.929237,9.075655,190.0,2026-07-12 17:45:52+00:00,0.0
14625,DJI_0408_frame_014625,585.0,0:09:45,,1;0;0;0,0.6345;0.0000;0.0000,0;0;0,100.0,2026-07-12 17:45:57+00:00,48.929561,9.075335,189.9,2026-07-12 17:45:57+00:00,0.0
14750,DJI_0408_frame_014750,590.0,0:09:50,,1;0;0;0,0.6398;0.0000;0.0000,0;0;0,100.0,2026-07-12 17:46:02+00:00,48.929898,9.075052,189.9,2026-07-12 17:46:02+00:00,0.0
14875,DJI_0408_frame_014875,595.0,0:09:55,,1;0;0;0,0.6897;0.0000;0.0000,0;0;0,100.0,2026-07-12 17:46:07+00:00,48.930265,9.074863,190.0,2026-07-12 17:46:07+00:00,0.0
15000,DJI_0408_frame_015000,600.0,0:10:00,,1;0;0;0,0.6445;0.0000;0.0000,0;0;0,100.0,2026-07-12 17:46:12+00:00,48.930634,9.07469,190.2,2026-07-12 17:46:12+00:00,0.0
15125,DJI_0408_frame_015125,605.0,0:10:05,,1;0;0;0,0.7192;0.0000;0.0000,0;0;0,100.0,2026-07-12 17:46:17+00:00,48.931003,9.074523,190.4,2026-07-12 17:46:17+00:00,0.0
15250,DJI_0408_frame_015250,610.0,0:10:10,,1;0;0;0,0.7062;0.0000;0.0000,0;0;0,100.0,2026-07-12 17:46:22+00:00,48.931353,9.074341,190.5,2026-07-12 17:46:22+00:00,0.0
15375,DJI_0408_frame_015375,615.0,0:10:15,,0;0;0;1,0.6937;0.0000;0.0000,0;0;0,82.0,2026-07-12 17:46:27+00:00,48.931575,9.074232,190.6,2026-07-12 17:46:27+00:00,0.0
